id,tag,id_ubication,id_direction,id_department,user,id_device,id_brand,id_model,serie,ip,id_status,transferDate,observation
405,006897,14,4,8,,22,8,133,CN-OC639-71616-55P,,1,,
406,006951,14,10,46,,13,8,226,CN-07RIK37444556N-298L,,1,,Servicios Técnicos
407,006953,14,8,42,,22,8,133,55P-196M-A00,,1,,
408,006954,14,8,44,,13,8,226,07R1R3-7444556N300L,,1,,
409,006955,14,8,44,,26,8,198,S/S,,1,,
410,006957,14,8,44,,13,8,226,07RIK3-74445-56N-310L,,1,,
411,006958,14,8,44,,26,8,198,S/S,,1,,
412,006959,14,8,44,,22,8,133,CN-OC639N-71616-55P,,1,,
413,006960,14,8,42,,13,8,226,CN-07R174445-307L,,1,,
414,006961,14,10,46,,26,8,198,1564V52,,2,,Planificación
415,006964,14,8,44,,26,8,198,1558V52,,1,,
416,006965,14,8,44,,22,8,133,55P-1BGF-A00,,1,,
417,006966,14,8,44,,13,8,226,CN-07R1K37444556N303L,,1,,
418,006967,14,8,44,,26,8,198,1559V52,,1,,
419,006969,14,8,44,,13,8,226,07R1K3-74445-56N-306L,,1,,
420,006972,14,8,44,,13,8,226,CN-07R1K37444556N311L,,1,,
421,006973,14,10,46,,26,8,198,1565V52,,1,,
422,006974,14,8,44,,22,8,133,0C639N,,1,,
423,006975,14,8,44,,13,8,198,07R1K3,,1,,
424,006976,14,8,42,,26,8,198,1562V52,,1,,
425,006977,14,8,42,,22,8,243,0C639N,,1,,
426,006979,14,8,44,,26,8,198,1566V52,,1,,
427,006982,14,10,46,,4,8,51,36M9K,,2,,
428,007000,14,10,46,Ricardo Vargas,4,8,51,CN-036M9K-25960,,1,,
429,007002,14,10,46,,4,8,51,CN-036M9K-25960,,1,,
430,007013,14,8,42,,12,8,159,5PDHZ32,,1,,
431,007018,14,10,46,,12,8,159,477HZ32,,5,2025-08-13,Flor Corbalán
432,007019,9,7,35,,12,8,159,D77HZ32,,1,,Informática PH
433,007311,14,5,21,,23,6,43,FCH1429BKET,,1,,
434,007412,14,4,12,,10,12,81,FCTY186345,,5,,
435,007475,14,10,46,,24,22,84,S/S,,2,,Cafetería
436,007629,5,6,27,,23,62,237,4123215102104433,,1,,
437,007632,9,7,35,,23,62,235,4123215102104430*,,1,,
438,007634,9,6,31,,23,62,235,41231215102103581*,,1,,
439,007639,1,6,27,,23,62,237,4123215102103580,,1,,
440,007643,9,11,49,,23,62,236,4B1624P01716,,1,,
441,007646,9,7,40,,23,62,235,4123215102101137*,,1,,
442,007686,14,6,27,,6,6,26,S/S,,1,,
443,007687,14,1,1,,6,6,25,S/S,,1,,
444,007688,14,8,42,,6,6,26,S/S,,1,,
445,007689,14,10,46,,6,6,26,FCW1848N67M,,1,,
446,007690,14,9,45,,6,6,26,S/S,,1,,
447,007692,14,10,46,,6,6,26,FCW1845J808,,1,,
448,007693,14,6,28,,6,6,26,S/S,,1,,
449,007704,14,11,47,,7,19,84,S/S,,1,,
450,007705,14,12,53,,20,19,84,S/S,,1,,
451,007940,14,12,53,,13,3,280,F5LMTF033942,,1,,
452,007941,14,10,46,,13,3,280,FL5MTF033948,,1,,
453,007942,14,10,46,,13,3,27,F5LMTO33929,,1,,
454,007943,14,6,28,,10,12,81,FCTY190239,,1,,
455,008013,14,10,46,,24,47,289,04QZ3CUH200016H,,1,,
456,008096,14,13,55,,24,47,1,S/S,,1,,
457,008133,9,7,35,,25,8,196,CN-OMK5DK-74431-63Q-1152-A00,,1,,
458,008135,9,4,14,,25,8,200,21403699598,,1,,
459,008137,9,7,39,,27,1,31,4B1511P71044,,1,,
460,008156,9,11,49,,22,26,253,W5034CPXJB88000106,,1,,
461,008319,14,10,46,,27,17,77,S/S,,1,,
462,008320,14,10,46,,27,17,78,S/S,,1,,
463,008321,14,10,46,,27,17,77,S/S,,1,,
464,008381,14,4,9,,24,32,84,S/S,,1,,
465,008390,9,11,47,,22,19,84,S/S,,1,,
466,008391,14,5,22,,25,8,195,CN-OGDHFD-74431-671-0241-A00,,1,,Altamira
467,008392,14,5,22,,22,8,135,CN-0F2JV2-71616-67T-1O00-A03,,1,,Altamira
468,008395,14,8,44,,25,8,196,FQ08B02,,1,,
469,008397,9,4,10,,25,8,200,S/S,,1,,
470,008398,12,7,38,,22,8,135,CN-OF2JV2-71616-67T-1N2W-A03,,1,,
471,008399,9,7,40,,25,8,196,CNOGDHFD744316710394A00,,1,,
472,008400,9,7,40,,22,8,187,CNOF2JV27161667T1IZ6A03,,1,,
473,008401,14,8,44,,25,8,196,0GDHFD,,1,,
474,008402,14,6,30,,22,8,132,0F2JV2,,1,,
475,008403,14,6,28,,25,8,196,FK08B02,,1,,
476,008405,14,5,21,,25,8,196,0GDHFD,,1,,
477,008407,14,4,12,,25,8,196,CN-OGDHFD-74431-67I-0375-A00,,5,,24 de diciembre
478,008409,5,6,27,,25,8,196,CN-OGDHFD-74431-67I-0285-A00,,1,,
479,008410,5,6,27,,22,8,136,CN-OF2JV2-71616-67T-1MZ7-A03,,1,,
480,008411,14,11,47,,25,8,196,9J08B02,,1,,
481,008412,14,11,47,,22,8,138,9J08B03,,1,,
482,008413,9,4,14,,25,8,84,S/S,,1,,
483,008414,9,4,10,,22,8,133,S/S,,1,,
484,008415,9,11,48,,25,8,195,CN-OGDHFD-74431-67K-0117-A00,,1,,
485,008416,9,11,48,,22,8,133,CN-OF2JV21761667T1MXPA03,,1,,
486,008417,5,6,27,,25,8,196,CN-OGDHFD-74431-67K-0007-A00,,1,,
487,008418,14,8,44,,22,8,138,67T-10LS-A03,,1,,
488,008419,9,11,47,,25,8,196,CNOGDHFD744316K0099A00,,1,,
489,008420,9,11,47,,22,19,84,S/S,,1,,
490,008425,14,6,27,,25,8,197,3P08B02,,1,,
491,008427,14,4,13,,25,8,196,JQ08B02,,1,,
492,008429,14,11,50,,25,8,196,9608B02,,1,,
493,008431,14,5,24,,25,8,196,0GDHFD,,1,,
494,008435,14,5,21,,25,8,196,G008B02,,1,,
495,008436,14,5,21,,22,8,139,67T-1K6C-A03,,1,,
496,008437,9,7,40,,25,8,196,CNOGDHFD7443167K0148A00,,1,,
497,008438,9,7,40,,22,8,186,CNOF2JV27161667T1KBRA03,,1,,
498,008442,14,6,30,Lesbia Caicedo,22,8,139,CN-OF2JV2-71616-67T-1KLD-A03,,1,2025-07-11,
499,008445,7,6,27,,25,8,195,CN-0GDHFD-74431671-0359-A00,,1,,
500,008447,14,5,22,,25,8,196,9J08B06,,1,,Altamira
501,008449,4,6,27,,25,8,196,CN-OGDHFD-74431-67I-0288-A00,,1,,
502,008451,14,13,55,,25,8,196,C608B02,,1,,
503,008452,14,6,27,,22,8,139,CN-0F2JV2-71616-67T-1NZE-A03,,1,,
504,008453,7,6,29,,25,8,196,5P08453,,1,,Aseoría Legal
505,008454,14,10,46,,22,8,139,CNOF2JV27161667TINZ,,1,,Asesoría Legal
506,008455,9,11,49,,25,8,196,CN-0GDHFD-74431-67K-0105-A00,,1,,
507,008456,9,11,49,,22,8,187,CN-OF2JV2-71616-67T-1K6A-A03,,1,,
508,008457,14,5,24,,25,8,196,2618B02,,1,,
509,008458,14,5,24,,22,8,139,0F2JV2,,1,,
510,008459,14,11,47,,25,8,196,JN08BO2,,1,,
511,008460,14,11,47,,22,8,139,67T-INNZZ-AO3,,1,,
512,008461,14,11,47,,25,8,196,CY08B02,,1,,
513,008465,9,6,31,,25,8,196,CN-0GDHFD-74431-671-0392-A03,,1,,
514,008466,9,6,31,,22,8,139,CN-OF2JV2-71616-67T-1NZY-A03,,1,,
515,008467,9,11,49,,25,8,196,CN-0GDHFD-74431-67K-0105-A00,,1,,
516,008468,9,11,49,,22,8,139,CN-OF2JV2-71616-67T-1NZE-A03,,1,,
517,008469,9,4,17,,25,8,196,CN0GDHFD7443167K0095A00,,1,,
518,008471,14,12,53,,25,8,196,G318B02,,1,,
519,008473,9,4,17,,25,8,196,CN0GDHFD7443167K0021A00,,1,,
520,008474,9,4,17,,22,8,139,CNOF2JV27161667T1NZFA03,,1,,
521,008475,9,11,52,,25,8,196,2177169842,,1,,
522,008476,9,11,52,,22,8,139,CN-0F2JV2-7161667T-1K5Y-A03,,1,,
523,008478,9,11,52,,22,8,139,CN-0F2JV2-7161667T-1K69-A03,,1,,
524,008479,14,11,47,,25,8,196,HY08B02,,1,,
525,008481,9,11,48,,25,8,196,CNOGDHFD7443167K0066A00,,1,,
526,008482,9,11,48,,22,8,133,CNOF2JV27161667T1KEWA01,,1,,
527,008483,9,4,16,,25,8,196,CN-0GDHFD-74431-67K-0003-A00,,1,,
528,008484,9,4,16,,22,8,139,CN-OF2JV2-71616-67T-1KW2-A03,,1,,
529,008485,14,11,50,,25,8,196,FJO8BO2,,1,,
530,008487,9,11,52,,25,8,196,17837909426,,1,,
531,008490,14,2,5,,12,8,160,16993979246,,1,,
532,008493,9,11,47,,12,8,160,S/S,,1,,
533,008494,14,6,26,Secondina Acuña,12,8,160,CH64ZB2,,1,,Oficina de informática
534,008498,14,4,12,,12,8,160,C63RYB2,,5,,
535,008499,14,5,21,,27,1,31,4B1624P01637,,1,,
536,008504,14,10,46,,4,8,50,CNOJCJWD2596067M40BKA02,,1,,
537,008510,14,4,12,,27,1,31,4B1623P31960,,6,2025-07-24,Secretaría general
538,008512,14,6,26,,27,1,31,4B1511P35473,,1,,
539,008514,15,5,23,,27,1,31,4B1624P01613,,2,,
540,008515,14,6,28,,27,1,31,4B1624P02071,,1,,
541,008518,14,8,42,,27,1,31,4B1623P31964,,1,,
542,008519,14,9,45,,27,1,31,4B164P01665,,1,,
543,008520,6,6,27,,27,1,31,4B1624P01667,,2,,
544,008523,9,4,17,,27,1,31,4B1624P01656,,1,,
545,008524,9,4,17,,27,1,31,4B1624P001619,,1,,
546,008527,9,11,51,,27,1,31,S/S,,1,,
547,008528,9,7,40,,27,1,31,4B1511P38467,,1,,
548,008529,9,4,12,,27,1,31,4B1624P01621,,1,,
549,008532,9,11,48,,27,1,31,4B1624P01627,,1,,
550,008534,14,11,50,,27,1,31,4B1624P01644,,1,,
551,008536,14,6,32,,27,1,31,4B1624P01638,,1,,
552,008537,14,4,8,,27,1,31,4B16224P01877,,1,,
553,008539,9,4,16,,27,1,31,4B1623P32651,,1,,
554,008540,9,11,49,,27,1,31,4B1623P32648,,1,,
555,008541,4,6,27,,27,1,31,4B1624P01652,,5,,
556,008542,9,7,35,,27,1,31,4B1624P01889,,1,,
557,008543,14,11,47,,27,1,31,S/S,,1,,
558,008544,14,11,47,,27,1,31,S/S,,1,,
559,008547,14,11,47,,27,1,31,4B1624P01680,,1,,
560,008549,14,8,44,,27,1,31,4B1624 P0116554,,1,,
561,008550,14,8,42,,27,1,31,4B1624P01636,,1,,
562,008552,14,6,26,,27,1,31,4B1511P36874,,1,,
563,008554,9,11,47,,27,1,31,S/S,,1,,
564,008560,9,7,40,,27,1,31,4B1624P01657,,1,,
565,008562,9,11,49,,27,1,31,4B162P01716,,1,,
566,008565,14,11,47,,27,1,31,S/S,,1,,
567,008566,14,10,46,,27,1,31,4B1624PO1620,,5,2025-07-29,Asesoría Legal - Leydi Chavez
568,008570,9,7,35,,10,31,179,59071116-35S5000-REV005-205077,,1,,
569,008571,9,4,10,,10,31,179,59071116-35S5000-REV005-205077,,2,,
570,008572,6,7,37,,10,31,179,70156PLM16C63,,2,,
571,008576,9,4,18,,10,31,179,590660116-35S5000-REV005-198686,,1,,
572,008577,4,6,27,,10,31,179,S/S,,1,,
573,008580,12,7,38,,10,31,179,7015PLM16C30,,1,,
574,008581,9,7,35,,10,31,179,70156PLM16C6B,172.16.20.226,1,,
575,008584,9,11,47,,10,31,179,5907111635REV5000205080,,2,,
576,008661,9,7,35,,27,1,31,4B1624P01855,,1,,
577,008951,14,10,46,,20,25,7,S/S,,1,,
578,008953,14,2,5,,10,45,176,G076PA00589,,2,,
579,008960,14,6,26,,27,1,30,4B1635PQ3111,,1,,
580,009062,14,4,12,,10,12,81,FCTY190239,,5,,
581,009097,14,11,50,,23,6,42,1710OSUI,,1,,
582,009098,14,4,8,,23,6,42,1711ODU5,,1,,
583,009100,14,11,50,,23,6,42,170915FY,,1,,
584,009101,14,4,8,,23,6,42,PUC17020OSZI,,1,,
585,009102,14,12,53,,23,6,42,PUC171019BG,,1,,
586,009103,14,6,32,,23,6,42,170119FG,,1,,
587,009104,14,12,53,,23,6,42,PUC171019F5,,1,,
588,009105,14,11,47,,23,6,42,1726OK80,,1,,
589,009106,14,11,50,,23,6,42,170806SE,,1,,
590,009108,14,13,55,,23,6,42,PUC16530MI3,,1,,
591,009109,14,11,47,,23,6,42,9J08B05,,1,,
592,009110,14,5,21,,23,6,42,1711062X,,1,,
593,009111,14,11,47,,23,6,42,17100TBP,,1,,
594,009112,14,11,47,,23,6,42,1709112,,1,,
595,009113,14,10,46,,23,6,43,PUC171018Q8,,1,,
596,009114,14,12,53,,23,6,42,PUC17041388,,1,,
597,009115,14,8,44,,23,6,42,PUC17220191,,1,,
598,009116,14,4,13,,23,6,42,PUC17080OG3,,1,,
599,009303,9,10,46,,12,25,209,5CD728BZVT,,1,,Informática PH
600,009325,9,6,31,,25,25,217,MXL728313Q,,1,,
601,009327,14,12,53,,25,25,217,MXL728311K,,1,,
602,009329,14,5,24,,25,25,217,MXL728311L,,1,,
603,009331,14,6,30,,25,25,217,MXL728311J,,1,,
604,009332,14,4,12,,22,1,30,BEXJL0BCP532AR,,6,2025-07-24,Agencia Las Cumbres
605,009333,14,6,27,,25,25,217,MXL728313R,,1,,
606,009334,14,12,53,,25,25,217,MXL728313C,,1,,
607,009335,14,6,27,,22,25,241,BEXJL0BCP5346D,,1,,
608,009336,14,12,53,,22,25,241,803823161,,1,,
609,009337,14,6,27,,25,25,217,MXL728312R,,1,,
610,009339,14,6,32,,22,25,241,BEXJL0BCP53432,,1,,
611,009340,14,6,28,,25,25,217,MXL7283134,,1,,
612,009341,14,6,28,,22,25,241,803833-161,,1,,
613,009342,14,6,25,,25,25,217,MXL728311R,,1,,
614,009343,14,5,24,,22,25,241,803823-161,,1,,
615,009344,14,11,47,,25,25,217,MXL728311W,,1,,
616,009345,14,11,47,,22,25,241,S/S,,1,,
617,009346,14,6,28,,25,25,217,MXL728311X,,1,,
618,009348,14,11,47,,25,25,217,MXL7283133,,1,,
619,009349,9,4,14,,22,25,241,BEXJL0BCP5336M,,1,,
620,009350,14,1,1,,25,25,217,MXL728311F,,1,,
621,009351,14,12,53,,22,25,241,803823-161,,1,,
622,009352,14,2,5,,25,25,217,MXL728312X,,1,,
623,009353,14,2,5,,22,25,241,BEXJL0BCP5336l,,1,,
624,009355,14,11,47,,22,25,241,803181-161,,1,,
625,009356,14,11,47,Katherine Guevara,25,25,217,MXL728313M,,1,2025-07-21,Auditoria Interna
626,009357,14,2,5,,22,25,241,BEXJL0BCP5336F,,1,,
627,009358,6,6,27,,25,25,217,MXL728313H,,1,,
628,009359,6,6,27,,22,25,241,BEXLOBCP533E,,1,,
629,009360,14,11,47,,25,25,217,MXL728312Q,,1,,
630,009361,14,11,47,,22,25,241,BEXJL0BCP5336J,,1,,
631,009364,14,6,32,,25,25,217,MXL728313B,,1,,
632,009365,14,6,32,,22,25,241,BEXJL0BCP53342,,1,,
633,009366,14,2,5,,25,25,217,MXL728311D,,1,,
634,009367,14,6,27,,22,25,241,BEXJL0BCP533C7,,1,,
635,009368,14,6,27,,25,25,217,MXL72838,,1,,
636,009369,14,12,53,,22,25,241,BEXJL0BCP5346L,,1,,
637,009371,11,6,33,,22,25,241,BEXJLOBCP3344,,1,,
638,009373,14,1,1,,22,25,241,803823161,,1,,
639,009375,9,7,35,,22,25,241,CT-BEXJL0BCP5336K,,1,,
640,009377,14,11,47,,22,25,241,803823-161,,1,,
641,009378,14,12,53,,25,25,217,MXL728312V,,1,,
642,009379,14,12,53,,22,25,241,803823-161,,1,,
643,009380,14,11,47,,22,25,84,803823161,,1,,
644,009381,14,11,47,,25,25,217,MXL728313K,,1,,
645,009382,14,6,27,,25,25,217,mxl7283112,,1,,
646,009383,14,2,5,,22,25,241,BEXJL0BCP532AU,,1,,
647,009385,13,5,24,,22,25,241,803823-161,,1,,Informática PH
648,009386,14,6,28,,25,25,217,MXL728312S,,1,,
649,009387,14,10,46,,22,25,241,803833-161,,1,,Tesorería
650,009388,14,10,46,Disponible,25,25,217,MXL728312Y,,1,2025-07-23,Recursos Humanos - Monica Herrera
651,009389,14,8,44,Angélica Cardenas,22,25,241,BEXJL0BCP53341,,1,2025-07-24,Recursos Humanos - Monica Herrera
652,009390,14,6,27,,25,25,217,MXL7283136,,1,,
653,009391,6,6,27,,22,25,241,BEXJLOBCP5334T,,1,,
654,009392,14,2,5,,25,25,217,MXL728312Z,,1,,
655,009393,14,6,27,,22,25,241,803823-161,,1,,
656,009394,14,6,28,,25,25,217,MXL728313L,,1,,
657,009395,14,6,28,,22,25,241,803833-161,,1,,
658,009396,14,4,12,,25,25,217,MXL728313F,,5,,
659,009397,14,5,24,,22,25,241,803823-161,,1,,
660,009398,14,6,32,,25,25,217,MXL728311Z,,1,,
661,009399,14,6,32,,22,25,241,BEXJL0BCP532AP,,1,,
662,009400,9,7,35,,25,25,217,MXL7283123,,1,,
663,009401,9,7,35,,22,25,241,CTBEXJL0BCP530VH,,1,,
664,009402,14,12,53,,25,25,217,MXL728312G,,1,,
665,009403,14,12,53,,22,25,241,803823-161,,1,,
666,009404,6,6,27,,25,25,217,MXL728313T,,1,,
667,009405,6,6,27,,22,25,241,BEXLOBCP531FY,,1,,
668,009406,14,6,25,,25,25,217,MXL72831V,,1,,
669,009408,14,5,22,,25,25,217,MXL728312N,,1,,Altamira
670,009411,14,11,47,Katherine Guevara,22,25,241,BEXJL0BCP530B,,1,2025-07-21,Informática
671,009412,12,1,4,,25,25,217,MLX728311Q,,1,,
672,009414,14,8,44,,25,25,217,MXL7283142,,1,,
673,009416,14,6,27,,25,25,217,MXL728312J,,1,,
674,009418,14,5,24,,25,25,217,MXL728311S,,1,,
675,009419,14,5,24,,22,25,241,803823-161,,1,,
676,009420,11,8,43,,25,25,217,MXL7283143,,1,,
677,009422,9,4,14,,25,25,217,MXL728313Y,,1,,
678,009423,9,4,10,,22,25,84,S/S,,1,,
679,009425,9,4,14,,22,25,241,BEXJLOBCP5334N,,1,,
680,009426,9,7,37,Argelis Núñez,25,25,217,MXL7283141,,1,2025-07-18,Informática - Carrasquilla
681,009427,2,6,27,,22,25,241,BEXJL0BCP5346R,,1,,Oficina de informática
682,009428,9,7,40,,25,25,217,MXL728313W,,1,,
683,009430,9,10,46,,25,25,217,MXL728313N,,1,,
684,009431,9,10,46,,22,25,241,CT-BEXJL0BCP53354,,1,,
685,009432,9,4,12,,25,25,217,MXL728313S,,1,,
686,009434,9,7,35,,25,25,217,MXL7283140,,1,,
687,009435,9,7,35,,22,25,241,CT-BEXJOBCP53450,,1,,
688,009436,9,7,35,,25,25,217,MXL7283139,,1,,
689,009437,9,4,10,,22,25,241,CT-BEYJLOBCP5346P,,1,,
690,009439,7,5,23,,22,25,241,BEXJL0BCP5346E,,1,,
691,009440,12,7,37,,25,25,217,MXL7282117,,1,,
692,009441,12,7,37,,22,25,241,BEXJLOBCP531GB,,1,,
693,009446,12,7,37,,22,8,243,CN-0CB39N-71616-55P-1BBY-A00,,1,,
694,009447,12,7,36,,22,25,241,BEXJ0BCP544Q7,,1,,
695,009448,9,12,54,,25,25,217,MXL7283128,,1,,
696,009449,9,4,10,,25,8,200,S/S,,1,,
697,009450,9,11,52,,25,25,217,MXL7283120,,1,,
698,009451,9,11,52,,22,25,241,CT-BEXJLOBCP544LV,,1,,
699,009452,9,4,10,,25,25,217,MXL728312K,,1,,
700,009453,9,7,35,,22,25,241,CT-BEXJL0BCP53470,,1,,
701,009454,13,11,47,,25,25,217,MXL7283137,,1,,
702,009455,13,11,47,,22,25,241,BEXJLOBCP5346T,,1,,Informática PH
703,009458,13,7,37,,25,25,220,MXL7283129,,1,,
704,009459,13,7,37,,22,25,241,BEXKL0BPC531FW,,2,,
705,009460,12,4,12,,25,25,217,MXL728311N,,1,,
706,009460,12,4,18,,25,25,217,MXL728311N,,1,,
707,009461,12,4,12,,22,25,241,BEXJLOCP531G6,,1,,
708,009462,7,6,27,,25,25,217,MXL728310Z,,1,,
709,009463,7,6,27,,22,25,241,BEXJL0BCP531G1,,1,,
710,009464,9,7,35,,25,25,217,MXL72831C,,1,,
711,009465,9,7,35,,22,25,241,S/S,,1,,
712,009466,14,11,47,,25,25,217,MXL7228312D,,1,,
713,009468,9,11,47,,25,25,217,MXL728311P,,1,,
714,009469,9,11,47,,22,25,84,CTBEXJL0BCP531G0,,1,,
715,009470,14,5,24,,25,25,217,MXL728313D,,1,,
716,009471,15,7,37,,22,25,241,BEXLOBCP5346K,,1,,
717,009472,5,6,27,,25,25,217,MXL728312W,,1,,
718,009473,9,4,12,,22,25,241,CT-BEXJLOBCP53471,,1,,
719,009474,14,11,47,Gloria González,25,25,217,MXL728313V,,1,,
720,009475,13,11,47,,22,25,241,803833-161,,1,,Informática PH
721,009476,14,5,21,,25,25,217,MXL728313T,,1,,
722,009477,14,5,21,,22,25,241,BEXJL0BCP5346J,,1,,
723,009481,7,6,27,,22,25,241,BEXJL0BCP531G8,,1,,
724,009482,6,7,37,,25,25,217,MXL72831416,,1,,
725,009483,6,7,37,,22,25,241,BEXLOBCP531FT,,1,,
726,009484,12,7,36,,25,25,217,MXL723126,,1,,
727,009485,12,7,36,,22,25,241,BEXJLOCP531FU,,1,,
728,009486,9,7,35,,25,25,217,MXL7283140,,1,,
729,009487,9,7,39,,22,25,241,BEXJL0BCP531G7,,1,,
730,009488,9,4,10,,25,25,217,MXL728311M,,1,,
731,009490,7,6,27,,25,25,217,MXL728312B,,1,,
732,009491,7,6,27,,22,25,241,BEXJL0BCP530CD,,1,,
733,009492,9,4,15,,25,25,217,MXL7283121A,,1,,
734,009492,12,7,36,,25,25,217,MXL7283111,,1,,
735,009493,9,4,15,,22,25,241,CT-BEXJLOBCP530CE,,1,,
736,009494,7,1,1,,25,25,217,MXL7283110,,1,,
737,009496,13,11,47,,25,25,217,MXL7283145,,2,,
738,009496,15,7,37,,25,25,217,MXL7283145,,1,,
739,009497,13,11,47,,22,25,241,BEXLOBCP530CC,,2,,
740,009502,13,7,37,,25,25,217,MXL728311C,,1,,
741,009503,13,7,37,,22,25,241,BEXJLOBCP53OCF,,1,,
742,009507,14,11,48,,22,25,241,803181-161,,1,,
743,009510,14,6,32,,27,56,250,2711AVHSM879401573,,1,,
744,009518,9,11,52,,27,56,250,S/S,,1,,
745,009520,12,7,36,,27,56,250,2711AVHSM879401779,,2,,
746,009522,14,12,53,,27,56,250,2711AVHSM879401563,,1,,
747,009523,14,2,5,,27,56,250,2711AVHSM879401564,,1,,
748,009524,14,4,8,,27,56,250,2711AVHSM879401771,,1,,
749,009525,14,4,8,,27,56,250,2711AVHSM879401772,,1,,
750,009526,14,5,24,,27,56,250,AGOM5357,,1,,
751,009532,14,2,5,,27,56,250,2711AVHSM879401793,,1,,
752,009533,14,2,5,,27,56,250,2711AVHSM87940179U,,1,,
753,009534,14,6,28,,27,56,250,2711AVHS,,2,,
754,009537,14,12,53,,27,56,250,2711AVHSM879401568,,1,,
755,009538,14,6,25,,27,56,250,2711AVHSM879401541,,1,,
756,009539,14,6,32,,27,56,250,2711AVHSM879401542,,1,,
757,009542,6,7,37,,27,56,250,2711AVHSM879401806,,2,,
758,009548,14,6,25,,27,56,250,2711AVHSM879401565,,1,,
759,009549,14,6,28,,27,56,250,2711AVHSM87940166,,1,,
760,009557,9,7,35,,27,56,250,2711AVHSM879401256,,1,,
761,009561,14,11,47,,27,56,250,2711AVHSM879401559,,2,,
762,009564,9,4,15,,27,56,250,2711AVHSM879401378,,1,,
763,009565,7,6,27,,27,56,250,S/S,,1,,
764,009566,14,2,5,,27,56,250,2711AVHSM879401787,,1,,
765,009567,14,12,53,,27,56,250,2711AVHSM879401788,,1,,
766,009570,14,5,24,,27,56,250,AGOM5357,,2,,
767,009571,14,5,24,,27,56,250,AGOM5357,,1,,
768,009575,14,11,47,,27,56,250,2711AVHSM879401790,,1,,
769,009576,9,12,54,,27,56,250,S/S,,1,,
770,009577,9,11,52,,27,56,250,2711AVHSM879401803,,2,,
771,009583,14,12,53,,27,56,250,AGOM5357,,1,,
772,009587,9,7,40,,27,56,250,2711AVHSM879401546,,1,,
773,009589,14,8,44,,27,56,250,2711AVHSM879401782,,1,,
774,009591,14,5,24,,27,56,250,AGOM5357,,1,,
775,009595,9,7,35,,27,56,250,2711AVHSM8794011188,,1,,
776,009598,14,1,1,,27,56,250,2711AYHSM879401777,,1,,
777,009622,14,4,13,,18,61,254,1721685,,1,,
778,009632,14,1,1,,13,59,274,VL7172900465,,1,,
779,009633,14,4,13,,13,59,277,VA-2559SMH,,1,,
780,009634,14,10,46,,13,59,274,UL7172900501,,1,,
781,009635,14,1,1,,13,59,277,UL7172900469,,1,,
782,009734,14,12,53,,25,2,125,CO2V9AZ3J1GG,,1,,
783,009735,14,12,53,,22,2,20,S/S,,1,,
784,009757,14,4,13,,10,45,176,G077P100364,,2,,
785,009760,14,11,50,,10,45,176,G077P100357,10.252.121.232,1,,
786,009761,9,11,47,,10,45,176,G077P100340,172.16.20.45,1,,
787,009762,7,5,23,,10,45,176,G077P100352,,1,,
788,009763,9,11,52,,10,45,176,G077P100336,172.16.20.39,1,,
789,009764,7,5,23,,10,45,176,S/S,,2,,
790,009859,14,10,46,,17,13,283,60002522,,1,,
791,009863,14,4,8,,17,13,283,60002527,,1,,
792,009866,14,11,47,,17,13,283,60002579,,1,,
793,009871,14,1,1,,17,13,283,60002570,,1,,
794,010231,14,8,44,,12,25,209,5CD735INNV,,1,,
795,010410,14,11,47,,10,15,206,10000646207,,1,,
796,010421,14,4,12,,27,56,250,2748DVHSM879402088,,5,,
797,010425,9,4,12,,27,56,250,2748DVHSM879402069,,1,,
798,010426,14,4,12,,27,56,250,2748DVHSM879402099,,5,,
799,010429,9,4,12,,27,56,250,2748DVHSM879402095,,1,,
800,010684,12,7,36,,25,30,172,MJ0796SF,,1,,
801,010684,12,11,48,,25,8,200,CN-OTRP8W-74431-55P-0812-A00,,1,,
802,010686,11,8,43,,25,30,230,MJ0796TP,,1,,
803,010687,12,7,36,,22,30,149,0105174,,1,,
804,010688,14,1,1,Revisión,25,30,172,MJ0796TH,,1,,
805,010689,14,6,26,,22,30,149,95167,,1,,
806,010690,9,4,12,,25,30,172,MJ0796SO,,1,,
807,010692,14,1,1,Revisión,25,30,172,MJ0796TQ,,1,,
808,010696,14,11,47,,25,30,172,MJ0796T3,,1,,
809,010697,5,6,27,,22,30,149,0105179,,1,,
810,010698,14,5,21,,25,30,172,MJ0796ST,,1,,
811,010699,14,5,21,,22,30,149,MJ0796ST,,1,,
812,010700,15,11,47,,25,30,172,MJ0796TK,,1,,
813,010701,15,11,47,,22,30,149,0104915,,1,,
814,010705,14,4,12,,22,30,149,105143,,6,2025-07-24,Contabilidad PH - Lesbia Caicedo
815,010711,14,6,27,,22,30,149,105128,,1,,
816,010712,14,8,44,,25,30,172,MJ0796S1,,1,,
817,010713,14,8,44,,22,30,149,009550,,1,,
818,010727,14,8,44,,10,45,177,G9988X368332,,2,,
819,010737,14,4,12,,12,25,210,5CD7517F2H,,5,,Auditoría Interna
820,010738,14,4,12,,12,25,210,5CD7518BRV,,5,,
821,010739,14,8,42,,12,25,208,5CD7517DZ2,,1,,
822,010742,14,8,42,,13,59,276,UE6182640731,,1,,Informática PH
823,010746,14,12,53,,12,30,65,EF-1F6K9H,,1,,
824,010748,14,10,46,,12,30,65,PF-1F5MEA,,1,,
